customer_id,snapshot_month,converted_next_3m,responsible_credit_behaviour_6m,observed_product_id,synthetic_p_conversion_true,synthetic_p_responsible_true
C000983,2024-08-31,0,1,NONE,0.04757,0.7773
C000984,2024-08-31,0,1,NONE,0.05771,0.7773
C000985,2024-08-31,1,1,P003,0.09898,0.75026
C000986,2024-08-31,0,1,NONE,0.11658,0.86989
C000987,2024-08-31,0,1,NONE,0.05459,0.83889
C000988,2024-08-31,0,1,NONE,0.06686,0.70057
C000989,2024-08-31,0,0,NONE,0.07748,0.76852
C000990,2024-08-31,0,1,NONE,0.16647,0.91293
C000991,2024-08-31,0,1,NONE,0.19314,0.8808
C000992,2024-08-31,0,1,NONE,0.08557,0.75951
C000993,2024-08-31,0,1,NONE,0.09401,0.91293
C000994,2024-08-31,0,1,NONE,0.08923,0.83889
C000995,2024-08-31,0,1,NONE,0.06405,0.86989
C000996,2024-08-31,0,1,NONE,0.07027,0.76852
C000997,2024-08-31,0,0,NONE,0.15528,0.82491
C000998,2024-08-31,0,1,NONE,0.03359,0.63414
C000999,2024-08-31,0,1,NONE,0.06084,0.90465
C001000,2024-08-31,0,1,NONE,0.10814,0.76852
C001001,2024-08-31,0,0,NONE,0.04425,0.52498
C001002,2024-08-31,0,0,NONE,0.23077,0.82491
C001003,2024-08-31,0,1,NONE,0.05936,0.70057
C001004,2024-08-31,0,1,NONE,0.06929,0.78583
C001005,2024-08-31,0,0,NONE,0.05617,0.82491
C001006,2024-08-31,0,1,NONE,0.17813,0.73106
C001007,2024-08-31,0,0,NONE,0.10254,0.91293
C001008,2024-08-31,0,0,NONE,0.0324,0.52498
C001009,2024-08-31,0,1,NONE,0.08527,0.74077
C001010,2024-08-31,0,1,NONE,0.10544,0.82491
C001011,2024-08-31,0,1,NONE,0.06171,0.82491
C001012,2024-08-31,0,1,NONE,0.12002,0.82491
C001013,2024-08-31,0,1,NONE,0.16642,0.82491
C001014,2024-08-31,0,1,NONE,0.10184,0.93703
C001015,2024-08-31,0,1,NONE,0.16138,0.76852
C001016,2024-08-31,0,1,NONE,0.03325,0.83889
C001017,2024-08-31,0,0,NONE,0.12932,0.8808
C001018,2024-08-31,0,1,NONE,0.08169,0.91293
C001019,2024-08-31,1,0,P002,0.12183,0.70057
C001020,2024-08-31,1,1,P001,0.11671,0.85815
C001021,2024-08-31,0,1,NONE,0.08254,0.86989
C001022,2024-08-31,0,0,NONE,0.07949,0.82491
C001023,2024-08-31,0,1,NONE,0.15201,0.90465
C001024,2024-08-31,0,0,NONE,0.04109,0.68997
C001025,2024-08-31,1,1,P002,0.08869,0.82491
C001026,2024-08-31,0,1,NONE,0.06814,0.83889
C001027,2024-08-31,0,1,NONE,0.05991,0.93703
C001028,2024-08-31,0,1,NONE,0.22597,0.83889
C001029,2024-08-31,0,1,NONE,0.04627,0.82491
C001030,2024-08-31,0,1,NONE,0.07634,0.83889
C001031,2024-08-31,0,1,NONE,0.14644,0.68997
C001032,2024-08-31,0,0,NONE,0.05761,0.82491
C001033,2024-08-31,0,1,NONE,0.03557,0.8808
C001034,2024-08-31,0,1,NONE,0.09671,0.91293
C001035,2024-08-31,0,1,NONE,0.1526,0.83889
C001036,2024-08-31,0,1,NONE,0.05877,0.82491
C001037,2024-08-31,0,1,NONE,0.06963,0.76852
C001038,2024-08-31,0,1,NONE,0.03733,0.71095
C001039,2024-08-31,0,1,NONE,0.05747,0.68997
C001040,2024-08-31,0,1,NONE,0.10737,0.70057
C001041,2024-08-31,0,1,NONE,0.03581,0.70057
C001042,2024-08-31,0,1,NONE,0.10454,0.68997
C001043,2024-08-31,0,0,NONE,0.06494,0.82491
C001044,2024-08-31,0,1,NONE,0.06103,0.68997
C001045,2024-08-31,0,1,NONE,0.05997,0.63414
C001046,2024-08-31,0,1,NONE,0.1353,0.83889
C001047,2024-08-31,0,1,NONE,0.07934,0.76852
C001048,2024-08-31,0,1,NONE,0.07511,0.91293
C001049,2024-08-31,0,1,NONE,0.1308,0.86989
C001050,2024-08-31,0,1,NONE,0.05163,0.83889
C001051,2024-08-31,0,1,NONE,0.13025,0.8808
C001052,2024-08-31,0,1,NONE,0.06243,0.78583
C001053,2024-08-31,0,1,NONE,0.10428,0.83889
C001054,2024-08-31,0,0,NONE,0.0783,0.78583
C001055,2024-08-31,0,1,NONE,0.05556,0.71095
C001056,2024-08-31,0,1,NONE,0.1065,0.85815
C001057,2024-08-31,0,1,NONE,0.074,0.75951
C001058,2024-08-31,0,0,NONE,0.05914,0.76852
C001059,2024-08-31,0,1,NONE,0.09146,0.8808
C001060,2024-08-31,0,1,NONE,0.04514,0.82491
C001061,2024-08-31,0,1,NONE,0.15982,0.93703
C001062,2024-08-31,0,1,NONE,0.14137,0.82491
C001063,2024-08-31,0,1,NONE,0.18515,0.71095
C001064,2024-08-31,0,1,NONE,0.05524,0.8808
C001065,2024-08-31,0,1,NONE,0.08931,0.76852
C001066,2024-08-31,0,1,NONE,0.10107,0.93703
C001067,2024-08-31,0,0,NONE,0.04642,0.76852
C001068,2024-08-31,0,1,NONE,0.04614,0.8808
C001069,2024-08-31,0,0,NONE,0.07293,0.78583
C001070,2024-08-31,0,0,NONE,0.05379,0.83889
C001071,2024-08-31,1,1,P002,0.07451,0.91293
C001072,2024-08-31,0,1,NONE,0.08777,0.68997
C001073,2024-08-31,0,1,NONE,0.08821,0.82491
C001074,2024-08-31,0,1,NONE,0.06587,0.93703
C001075,2024-08-31,0,1,NONE,0.0656,0.86989
C001076,2024-08-31,1,0,P004,0.06494,0.83889
C001077,2024-08-31,0,1,NONE,0.09281,0.8808
C001078,2024-08-31,1,1,P002,0.14637,0.8808
C001079,2024-08-31,0,1,NONE,0.03539,0.61064
C001080,2024-08-31,0,0,NONE,0.09095,0.83889
C001081,2024-08-31,0,0,NONE,0.02752,0.61064
C001082,2024-08-31,0,1,NONE,0.08644,0.91293
C001083,2024-08-31,0,1,NONE,0.04941,0.86989
C001084,2024-08-31,0,1,NONE,0.07991,0.86989
C001085,2024-08-31,0,1,NONE,0.1734,0.90465
C001086,2024-08-31,0,1,NONE,0.06071,0.8808
C001087,2024-08-31,0,0,NONE,0.04243,0.83202
C001088,2024-08-31,0,1,NONE,0.08113,0.91293
C001089,2024-08-31,0,1,NONE,0.0728,0.8808
C001090,2024-08-31,1,0,P004,0.1089,0.82491
C001091,2024-08-31,0,1,NONE,0.0501,0.71095
C001092,2024-08-31,0,1,NONE,0.1376,0.82491
C001093,2024-08-31,0,1,NONE,0.07705,0.61064
C001094,2024-08-31,0,1,NONE,0.05313,0.76852
C001095,2024-08-31,0,1,NONE,0.09427,0.79413
C001096,2024-08-31,0,0,NONE,0.08291,0.61064
C001097,2024-08-31,0,1,NONE,0.07175,0.76852
C001098,2024-08-31,0,1,NONE,0.05211,0.91293
C001099,2024-08-31,1,0,P001,0.18048,0.83202
C001100,2024-08-31,0,1,NONE,0.05331,0.76852
C001101,2024-08-31,0,1,NONE,0.0785,0.78583
C001102,2024-08-31,0,1,NONE,0.19548,0.76852
C001103,2024-08-31,0,1,NONE,0.14555,0.91293
C001104,2024-08-31,1,1,P004,0.13769,0.91293
C001105,2024-08-31,0,1,NONE,0.08805,0.78583
C001106,2024-08-31,0,1,NONE,0.08961,0.91293
C001107,2024-08-31,0,1,NONE,0.07897,0.70057
C001108,2024-08-31,0,1,NONE,0.04825,0.83889
C001109,2024-08-31,0,1,NONE,0.07741,0.88595
C001110,2024-08-31,0,0,NONE,0.07845,0.76852
C001111,2024-08-31,0,1,NONE,0.04974,0.75026
C001112,2024-08-31,0,1,NONE,0.08252,0.83889
C001113,2024-08-31,0,1,NONE,0.04949,0.68997
C001114,2024-08-31,0,1,NONE,0.15317,0.93703
C001115,2024-08-31,1,1,P002,0.12993,0.93703
C001116,2024-08-31,0,1,NONE,0.03404,0.52498
C001117,2024-08-31,0,1,NONE,0.09248,0.78583
C001118,2024-08-31,0,0,NONE,0.06498,0.89567
C001119,2024-08-31,0,1,NONE,0.04003,0.76852
C001120,2024-08-31,0,1,NONE,0.05811,0.91293
C001121,2024-08-31,0,0,NONE,0.1729,0.8808
C001122,2024-08-31,0,1,NONE,0.0974,0.70057
C001123,2024-08-31,0,1,NONE,0.10928,0.91293
C001124,2024-08-31,0,1,NONE,0.14445,0.71095
C001125,2024-08-31,0,1,NONE,0.12542,0.76852
C001126,2024-08-31,0,1,NONE,0.1179,0.82491
C001127,2024-08-31,0,0,NONE,0.06306,0.8808
C001128,2024-08-31,0,1,NONE,0.16693,0.8808
C001129,2024-08-31,0,1,NONE,0.06498,0.82491
C001130,2024-08-31,0,1,NONE,0.10634,0.90465
C001131,2024-08-31,0,1,NONE,0.05617,0.93703
C001132,2024-08-31,0,0,NONE,0.16408,0.82491
C001133,2024-08-31,0,0,NONE,0.05691,0.70057
C001134,2024-08-31,0,1,NONE,0.04693,0.8808
C001135,2024-08-31,0,1,NONE,0.21158,0.90465
C001136,2024-08-31,0,1,NONE,0.05417,0.71095
C001137,2024-08-31,0,1,NONE,0.28598,0.82491
C001138,2024-08-31,0,1,NONE,0.11421,0.83889
C001139,2024-08-31,0,0,NONE,0.04934,0.70057
C001140,2024-08-31,0,1,NONE,0.0658,0.82491
C001141,2024-08-31,0,1,NONE,0.05831,0.76852
C001142,2024-08-31,0,1,NONE,0.09652,0.86989
C001143,2024-08-31,0,1,NONE,0.17132,0.86989
C001144,2024-08-31,0,1,NONE,0.1001,0.86989
C001145,2024-08-31,0,1,NONE,0.06236,0.76852
C001146,2024-08-31,1,1,P001,0.04763,0.71095
C001147,2024-08-31,0,1,NONE,0.0713,0.8808
C001148,2024-08-31,0,1,NONE,0.0627,0.86989
C001149,2024-08-31,0,1,NONE,0.02972,0.7773
C001150,2024-08-31,0,1,NONE,0.06565,0.91293
C001151,2024-08-31,0,1,NONE,0.05845,0.78583
C001152,2024-08-31,0,1,NONE,0.11134,0.91293
C001153,2024-08-31,0,0,NONE,0.05683,0.78583
C001154,2024-08-31,0,1,NONE,0.14559,0.52498
C001155,2024-08-31,0,1,NONE,0.08443,0.82491
C001156,2024-08-31,0,1,NONE,0.05135,0.78583
C001157,2024-08-31,0,1,NONE,0.05322,0.63414
C001158,2024-08-31,0,0,NONE,0.05023,0.78583
C001159,2024-08-31,0,1,NONE,0.05637,0.66819
C001160,2024-08-31,0,1,NONE,0.20394,0.91293
C001161,2024-08-31,0,0,NONE,0.07958,0.78583
C001162,2024-08-31,0,1,NONE,0.12611,0.68997
C001163,2024-08-31,0,1,NONE,0.14768,0.86989
C001164,2024-08-31,0,1,NONE,0.03397,0.76852
C001165,2024-08-31,0,1,NONE,0.14505,0.70057
C001166,2024-08-31,1,1,P001,0.03917,0.86989
C001167,2024-08-31,0,1,NONE,0.05785,0.91293
C001168,2024-08-31,0,1,NONE,0.06439,0.82491
C001169,2024-08-31,0,1,NONE,0.0796,0.91293
C001170,2024-08-31,0,1,NONE,0.05692,0.78583
C001171,2024-08-31,0,1,NONE,0.08372,0.76852
C001172,2024-08-31,1,1,P002,0.11302,0.85815
C001173,2024-08-31,0,1,NONE,0.04207,0.76852
C001174,2024-08-31,0,1,NONE,0.08991,0.91293
C001175,2024-08-31,0,1,NONE,0.0697,0.8808
C001176,2024-08-31,0,1,NONE,0.16233,0.86989
C001177,2024-08-31,0,1,NONE,0.16604,0.82491
C001178,2024-08-31,0,1,NONE,0.0753,0.71095
C001179,2024-08-31,0,1,NONE,0.05784,0.76852
C001180,2024-08-31,0,1,NONE,0.05641,0.76852
C001181,2024-08-31,0,0,NONE,0.1108,0.91293
C001182,2024-08-31,0,1,NONE,0.07467,0.78583
C001183,2024-08-31,0,0,NONE,0.06701,0.78583
C001184,2024-08-31,0,1,NONE,0.04127,0.83889
C001185,2024-08-31,0,1,NONE,0.04762,0.71095
C001186,2024-08-31,0,1,NONE,0.10543,0.91293
C001187,2024-08-31,0,1,NONE,0.0932,0.83889
C001188,2024-08-31,0,0,NONE,0.15987,0.90465
C001189,2024-08-31,0,1,NONE,0.0607,0.78583
C001190,2024-08-31,0,1,NONE,0.04808,0.8808
C001191,2024-08-31,0,1,NONE,0.15155,0.8808
C001192,2024-08-31,0,1,NONE,0.10711,0.83889
C001193,2024-08-31,0,1,NONE,0.0774,0.91293
C001194,2024-08-31,0,1,NONE,0.12637,0.90465
C001195,2024-08-31,0,0,NONE,0.17077,0.86989
C001196,2024-08-31,1,1,P001,0.05792,0.83889
C001197,2024-08-31,0,0,NONE,0.07288,0.76852
C001198,2024-08-31,0,1,NONE,0.04599,0.82491
C001199,2024-08-31,0,1,NONE,0.11955,0.83889
C001200,2024-08-31,0,1,NONE,0.1079,0.82491
C000001,2024-09-30,0,1,NONE,0.18602,0.91293
C000002,2024-09-30,0,1,NONE,0.06056,0.76852
C000003,2024-09-30,0,1,NONE,0.07821,0.89567
C000004,2024-09-30,0,1,NONE,0.05232,0.64566
C000005,2024-09-30,0,1,NONE,0.07636,0.70057
C000006,2024-09-30,1,1,P001,0.16815,0.90465
C000007,2024-09-30,0,1,NONE,0.11812,0.91293
C000008,2024-09-30,0,0,NONE,0.09986,0.91293
C000009,2024-09-30,0,1,NONE,0.20526,0.70057
C000010,2024-09-30,0,1,NONE,0.04981,0.8808
C000011,2024-09-30,0,1,NONE,0.08458,0.83889
C000012,2024-09-30,0,1,NONE,0.04522,0.86989
C000013,2024-09-30,0,1,NONE,0.09641,0.82491
C000014,2024-09-30,0,1,NONE,0.06167,0.91293
C000015,2024-09-30,0,1,NONE,0.13122,0.7773
C000016,2024-09-30,0,0,NONE,0.13251,0.83889
C000017,2024-09-30,0,0,NONE,0.04017,0.8808
C000018,2024-09-30,0,1,NONE,0.03531,0.63414
C000019,2024-09-30,0,1,NONE,0.1531,0.91293
C000020,2024-09-30,0,0,NONE,0.12673,0.8808
C000021,2024-09-30,0,1,NONE,0.15781,0.68997
C000022,2024-09-30,0,1,NONE,0.03765,0.83889
C000023,2024-09-30,0,1,NONE,0.07231,0.90465
C000024,2024-09-30,0,1,NONE,0.12327,0.86989
C000025,2024-09-30,0,0,NONE,0.11043,0.86989
C000026,2024-09-30,0,1,NONE,0.06065,0.76852
C000027,2024-09-30,0,0,NONE,0.03186,0.7773
C000028,2024-09-30,0,1,NONE,0.0504,0.52498
C000029,2024-09-30,0,0,NONE,0.02978,0.78583
C000030,2024-09-30,0,0,NONE,0.04143,0.7773
C000031,2024-09-30,0,1,NONE,0.07568,0.8808
C000032,2024-09-30,0,1,NONE,0.05735,0.90465
C000033,2024-09-30,0,0,NONE,0.04782,0.61064
C000034,2024-09-30,0,1,NONE,0.10718,0.76852
C000035,2024-09-30,0,0,NONE,0.03372,0.68997
C000036,2024-09-30,0,0,NONE,0.04136,0.76852
C000037,2024-09-30,0,0,NONE,0.03971,0.65701
C000038,2024-09-30,0,1,NONE,0.03863,0.82491
C000039,2024-09-30,0,1,NONE,0.14987,0.76852
C000040,2024-09-30,0,1,NONE,0.03557,0.82491
C000041,2024-09-30,0,1,NONE,0.054,0.83889
C000042,2024-09-30,0,1,NONE,0.12012,0.91293
C000043,2024-09-30,0,1,NONE,0.2744,0.82491
C000044,2024-09-30,0,1,NONE,0.10084,0.83889
C000045,2024-09-30,0,1,NONE,0.23979,0.86989
C000046,2024-09-30,0,1,NONE,0.23261,0.86989
C000047,2024-09-30,0,1,NONE,0.05925,0.83889
C000048,2024-09-30,0,1,NONE,0.08658,0.73106
C000049,2024-09-30,0,1,NONE,0.06914,0.8808
C000050,2024-09-30,0,1,NONE,0.05968,0.78583
C000051,2024-09-30,0,1,NONE,0.05831,0.61064
C000052,2024-09-30,0,1,NONE,0.03555,0.52498
C000053,2024-09-30,0,1,NONE,0.09285,0.84553
C000054,2024-09-30,0,0,NONE,0.07081,0.82491
C000055,2024-09-30,0,1,NONE,0.13235,0.8808
C000056,2024-09-30,0,1,NONE,0.05113,0.86989
C000057,2024-09-30,0,1,NONE,0.07796,0.82491
C000058,2024-09-30,0,1,NONE,0.07039,0.82491
C000059,2024-09-30,0,0,NONE,0.05795,0.70057
C000060,2024-09-30,0,1,NONE,0.04561,0.78583
C000061,2024-09-30,1,0,P004,0.10543,0.82491
C000062,2024-09-30,1,0,P003,0.05421,0.8808
C000063,2024-09-30,1,1,P002,0.10102,0.85815
C000064,2024-09-30,0,1,NONE,0.09594,0.91293
C000065,2024-09-30,0,0,NONE,0.1068,0.8808
C000066,2024-09-30,0,1,NONE,0.16466,0.8808
C000067,2024-09-30,0,1,NONE,0.07896,0.82491
C000068,2024-09-30,0,0,NONE,0.07199,0.61064
C000069,2024-09-30,0,0,NONE,0.03423,0.78583
C000070,2024-09-30,0,1,NONE,0.048,0.71095
C000071,2024-09-30,0,1,NONE,0.18196,0.76852
C000072,2024-09-30,0,1,NONE,0.09177,0.71095
C000073,2024-09-30,0,1,NONE,0.10682,0.89567
C000074,2024-09-30,0,1,NONE,0.0663,0.83889
C000075,2024-09-30,0,0,NONE,0.0487,0.70057
C000076,2024-09-30,0,1,NONE,0.05933,0.83889
C000077,2024-09-30,0,0,NONE,0.12436,0.76852
C000078,2024-09-30,0,1,NONE,0.09938,0.82491
C000079,2024-09-30,0,1,NONE,0.05672,0.82491
C000080,2024-09-30,0,1,NONE,0.09468,0.75951
C000081,2024-09-30,0,1,NONE,0.16101,0.82491
C000082,2024-09-30,0,1,NONE,0.09418,0.76852
C000083,2024-09-30,0,0,NONE,0.13397,0.91293
C000084,2024-09-30,0,1,NONE,0.06081,0.83889
C000085,2024-09-30,0,1,NONE,0.08169,0.78583
C000086,2024-09-30,0,0,NONE,0.05019,0.70057
C000087,2024-09-30,0,1,NONE,0.1413,0.8808
C000088,2024-09-30,0,1,NONE,0.06217,0.7773
C000089,2024-09-30,0,1,NONE,0.12083,0.61064
C000090,2024-09-30,0,1,NONE,0.07483,0.85815
C000091,2024-09-30,0,1,NONE,0.06965,0.52498
C000092,2024-09-30,0,1,NONE,0.04472,0.82491
C000093,2024-09-30,0,0,NONE,0.06165,0.7773
C000094,2024-09-30,1,1,P004,0.04764,0.83889
C000095,2024-09-30,0,1,NONE,0.06716,0.83889
C000096,2024-09-30,0,1,NONE,0.04632,0.68997
C000097,2024-09-30,0,1,NONE,0.07694,0.83889
C000098,2024-09-30,0,0,NONE,0.05236,0.52498
C000099,2024-09-30,0,1,NONE,0.02727,0.52498
C000100,2024-09-30,0,1,NONE,0.10764,0.90465
C000101,2024-09-30,0,1,NONE,0.08309,0.91293
C000102,2024-09-30,0,1,NONE,0.14286,0.8808
C000103,2024-09-30,0,0,NONE,0.07148,0.71095
C000104,2024-09-30,0,1,NONE,0.11521,0.90465
C000105,2024-09-30,1,1,P002,0.19211,0.86989
C000106,2024-09-30,0,1,NONE,0.07237,0.82491
C000107,2024-09-30,0,1,NONE,0.10033,0.82491
C000108,2024-09-30,0,1,NONE,0.03992,0.71095
C000109,2024-09-30,0,1,NONE,0.24718,0.70057
C000110,2024-09-30,0,1,NONE,0.07134,0.86989
C000111,2024-09-30,0,1,NONE,0.03557,0.8808
C000112,2024-09-30,0,1,NONE,0.0424,0.76852
C000113,2024-09-30,0,1,NONE,0.08,0.83889
C000114,2024-09-30,0,1,NONE,0.08487,0.8808
C000115,2024-09-30,0,1,NONE,0.07019,0.83889
C000116,2024-09-30,0,1,NONE,0.06805,0.86989
C000117,2024-09-30,0,1,NONE,0.08096,0.91293
C000118,2024-09-30,0,1,NONE,0.10318,0.82491
C000119,2024-09-30,0,0,NONE,0.06067,0.83889
C000120,2024-09-30,0,1,NONE,0.12408,0.82491
C000121,2024-09-30,0,1,NONE,0.07112,0.8808
C000122,2024-09-30,0,0,NONE,0.09191,0.82491
C000123,2024-09-30,0,1,NONE,0.0411,0.52498
C000124,2024-09-30,0,1,NONE,0.05964,0.61064
C000125,2024-09-30,0,0,NONE,0.06641,0.70057
C000126,2024-09-30,0,1,NONE,0.29326,0.82491
C000127,2024-09-30,0,1,NONE,0.09379,0.83889
C000128,2024-09-30,0,1,NONE,0.03878,0.78583
C000129,2024-09-30,0,0,NONE,0.03576,0.78583
C000130,2024-09-30,0,1,NONE,0.07829,0.8808
C000131,2024-09-30,0,1,NONE,0.07284,0.83889
C000132,2024-09-30,0,1,NONE,0.16198,0.86989
C000133,2024-09-30,0,1,NONE,0.10471,0.8808
C000134,2024-09-30,0,1,NONE,0.08719,0.76852
C000135,2024-09-30,0,1,NONE,0.06702,0.68997
C000136,2024-09-30,0,1,NONE,0.07127,0.78583
C000137,2024-09-30,0,1,NONE,0.0673,0.90465
C000138,2024-09-30,0,1,NONE,0.06838,0.82491
C000139,2024-09-30,0,1,NONE,0.09686,0.91293
C000140,2024-09-30,0,1,NONE,0.09019,0.70057
C000141,2024-09-30,0,1,NONE,0.05354,0.68997
C000142,2024-09-30,0,1,NONE,0.0235,0.61064
C000143,2024-09-30,0,1,NONE,0.06775,0.90465
C000144,2024-09-30,0,1,NONE,0.0759,0.82491
C000145,2024-09-30,1,1,P003,0.08466,0.82491
C000146,2024-09-30,0,1,NONE,0.08089,0.83889
C000147,2024-09-30,0,1,NONE,0.06637,0.83889
C000148,2024-09-30,0,0,NONE,0.15716,0.68997
C000149,2024-09-30,0,1,NONE,0.03715,0.83889
C000150,2024-09-30,0,0,NONE,0.04975,0.52498
C000151,2024-09-30,0,0,NONE,0.04912,0.91293
C000152,2024-09-30,0,1,NONE,0.06143,0.86989
C000153,2024-09-30,0,1,NONE,0.06583,0.70057
C000154,2024-09-30,1,1,P003,0.04303,0.8808
C000155,2024-09-30,0,1,NONE,0.05808,0.78583
C000156,2024-09-30,0,1,NONE,0.05609,0.82491
C000157,2024-09-30,0,1,NONE,0.08254,0.83889
C000158,2024-09-30,1,1,P004,0.13951,0.82491
C000159,2024-09-30,0,1,NONE,0.07421,0.7773
C000160,2024-09-30,0,1,NONE,0.19418,0.86989
C000161,2024-09-30,0,0,NONE,0.05328,0.78583
C000162,2024-09-30,0,1,NONE,0.34096,0.91293
C000163,2024-09-30,0,1,NONE,0.06693,0.71095
C000164,2024-09-30,0,1,NONE,0.17099,0.70057
C000165,2024-09-30,0,1,NONE,0.05485,0.7773
C000166,2024-09-30,0,1,NONE,0.05721,0.76852
C000167,2024-09-30,0,1,NONE,0.06009,0.91293
C000168,2024-09-30,0,1,NONE,0.08175,0.83202
C000169,2024-09-30,0,1,NONE,0.04913,0.83889
C000170,2024-09-30,0,1,NONE,0.16039,0.93703
C000171,2024-09-30,0,1,NONE,0.08011,0.76852
C000172,2024-09-30,0,0,NONE,0.05445,0.82491
C000173,2024-09-30,0,0,NONE,0.21051,0.76852
C000174,2024-09-30,0,1,NONE,0.10089,0.90465
C000175,2024-09-30,0,1,NONE,0.03913,0.76852
C000176,2024-09-30,0,1,NONE,0.22155,0.78583
C000177,2024-09-30,0,1,NONE,0.04012,0.71095
C000178,2024-09-30,0,1,NONE,0.07999,0.93703
C000179,2024-09-30,0,1,NONE,0.12501,0.86989
C000180,2024-09-30,0,1,NONE,0.09092,0.7773
C000181,2024-09-30,0,1,NONE,0.12328,0.83202
C000182,2024-09-30,1,1,P001,0.0884,0.86989
C000183,2024-09-30,0,1,NONE,0.0397,0.82491
C000184,2024-09-30,0,0,NONE,0.05512,0.76852
C000185,2024-09-30,0,1,NONE,0.05505,0.86989
C000186,2024-09-30,0,0,NONE,0.08938,0.7773
C000187,2024-09-30,0,0,NONE,0.08761,0.61064
C000188,2024-09-30,1,1,P001,0.11345,0.78583
C000189,2024-09-30,1,1,P003,0.08101,0.82491
C000190,2024-09-30,0,1,NONE,0.08079,0.76852
C000191,2024-09-30,0,1,NONE,0.09025,0.93703
C000192,2024-09-30,0,1,NONE,0.05565,0.83889
C000193,2024-09-30,0,0,NONE,0.05226,0.52498
C000194,2024-09-30,1,1,P004,0.06401,0.86989
C000195,2024-09-30,0,1,NONE,0.0669,0.78583
C000196,2024-09-30,0,1,NONE,0.04545,0.76852
C000197,2024-09-30,0,1,NONE,0.06303,0.79413
C000198,2024-09-30,0,1,NONE,0.1396,0.86989
C000199,2024-09-30,0,1,NONE,0.05942,0.61064
C000200,2024-09-30,0,1,NONE,0.05552,0.83889
C000201,2024-09-30,0,1,NONE,0.15158,0.86989
C000202,2024-09-30,0,1,NONE,0.08101,0.90465
C000203,2024-09-30,0,1,NONE,0.10713,0.8808
C000204,2024-09-30,0,1,NONE,0.07506,0.52498
C000205,2024-09-30,0,0,NONE,0.03931,0.52498
C000206,2024-09-30,0,1,NONE,0.03739,0.83889
C000207,2024-09-30,0,1,NONE,0.0761,0.78583
C000208,2024-09-30,0,1,NONE,0.0489,0.82491
C000209,2024-09-30,0,1,NONE,0.07378,0.70057
C000210,2024-09-30,0,1,NONE,0.05993,0.82491
C000211,2024-09-30,0,1,NONE,0.04587,0.68997
C000212,2024-09-30,0,1,NONE,0.18534,0.82491
C000213,2024-09-30,0,1,NONE,0.03624,0.76852
C000214,2024-09-30,0,1,NONE,0.24639,0.91293
C000215,2024-09-30,0,1,NONE,0.06786,0.68997
C000216,2024-09-30,0,1,NONE,0.09524,0.8808
C000217,2024-09-30,0,1,NONE,0.12313,0.78583
C000218,2024-09-30,0,0,NONE,0.03082,0.70057
C000219,2024-09-30,0,1,NONE,0.10894,0.91293
C000220,2024-09-30,0,1,NONE,0.08215,0.76852
C000221,2024-09-30,0,1,NONE,0.11949,0.76852
C000222,2024-09-30,1,1,P001,0.24258,0.7773
C000223,2024-09-30,0,0,NONE,0.148,0.8808
C000224,2024-09-30,0,0,NONE,0.04645,0.66819
C000225,2024-09-30,0,0,NONE,0.14532,0.83889
C000226,2024-09-30,0,1,NONE,0.04787,0.86989
C000227,2024-09-30,0,1,NONE,0.04274,0.78583
C000228,2024-09-30,0,1,NONE,0.05168,0.82491
C000229,2024-09-30,0,1,NONE,0.08203,0.82491
C000230,2024-09-30,1,1,P001,0.11204,0.78583
C000231,2024-09-30,0,1,NONE,0.05783,0.78583
C000232,2024-09-30,0,1,NONE,0.09929,0.71095
C000233,2024-09-30,0,1,NONE,0.06504,0.90465
C000234,2024-09-30,0,1,NONE,0.0491,0.7773
C000235,2024-09-30,0,1,NONE,0.05468,0.93703
C000236,2024-09-30,0,1,NONE,0.06959,0.91293
C000237,2024-09-30,0,1,NONE,0.05661,0.8808
C000238,2024-09-30,0,1,NONE,0.07911,0.86989
C000239,2024-09-30,0,1,NONE,0.05565,0.70057
C000240,2024-09-30,0,1,NONE,0.03588,0.78583
C000241,2024-09-30,0,1,NONE,0.08647,0.86989
C000242,2024-09-30,0,1,NONE,0.12784,0.91293
C000243,2024-09-30,0,1,NONE,0.03514,0.61064
C000244,2024-09-30,1,1,P004,0.09482,0.8808
C000245,2024-09-30,0,0,NONE,0.07818,0.82491
C000246,2024-09-30,0,1,NONE,0.09779,0.86989
C000247,2024-09-30,1,1,P002,0.08942,0.82491
C000248,2024-09-30,0,0,NONE,0.07035,0.83889
C000249,2024-09-30,0,1,NONE,0.08841,0.76852
C000250,2024-09-30,0,1,NONE,0.04796,0.76852
C000251,2024-09-30,0,1,NONE,0.0863,0.82491
C000252,2024-09-30,0,1,NONE,0.05359,0.91293
C000253,2024-09-30,0,1,NONE,0.03906,0.8808
C000254,2024-09-30,0,1,NONE,0.07429,0.76852
C000255,2024-09-30,0,0,NONE,0.05473,0.76852
C000256,2024-09-30,0,1,NONE,0.10208,0.82491
C000257,2024-09-30,0,0,NONE,0.28218,0.91293
C000258,2024-09-30,0,1,NONE,0.04124,0.70057
C000259,2024-09-30,0,1,NONE,0.07228,0.70057
C000260,2024-09-30,0,1,NONE,0.04998,0.8808
C000261,2024-09-30,0,1,NONE,0.18359,0.70057
C000262,2024-09-30,0,1,NONE,0.09014,0.91293
C000263,2024-09-30,0,1,NONE,0.05275,0.61064
